Begin_Date,Begin_Month,Year,Event_Type,Deaths,Damage_Property,State,Total_Disaster
9/18/2000,Sep,2000,Wildfire,0,662000,CA,1
9/21/2000,Sep,2000,Wildfire,0,1900000,CA,1
9/29/2000,Sep,2000,Wildfire,0,425000,CA,1
10/1/2000,Oct,2000,Wildfire,0,547000000,CA,1
10/1/2000,Oct,2000,Wildfire,0,547000,CA,1
12/18/2000,Dec,2000,Wildfire,0,30000,CA,1
12/25/2000,Dec,2000,Wildfire,0,0,CA,1
12/26/2000,Dec,2000,Wildfire,0,0,CA,1
12/26/2000,Dec,2000,Wildfire,0,0,CA,1
12/26/2000,Dec,2000,Wildfire,0,0,CA,1
1/3/2001,Jan,2001,Wildfire,0,0,CA,1
1/3/2001,Jan,2001,Wildfire,0,10000000,CA,1
1/3/2001,Jan,2001,Wildfire,0,0,CA,1
1/3/2001,Jan,2001,Wildfire,0,0,CA,1
1/3/2001,Jan,2001,Wildfire,0,0,CA,1
5/11/2001,May,2001,Wildfire,0,0,CA,1
6/13/2001,Jun,2001,Wildfire,0,0,CA,1
6/13/2001,Jun,2001,Wildfire,0,0,CA,1
6/14/2001,Jun,2001,Wildfire,0,0,CA,1
6/14/2001,Jun,2001,Wildfire,0,150000,CA,1
6/15/2001,Jun,2001,Wildfire,0,0,CA,1
6/16/2001,Jun,2001,Wildfire,0,0,CA,1
6/17/2001,Jun,2001,Wildfire,0,0,CA,1
6/17/2001,Jun,2001,Wildfire,0,0,CA,1
6/17/2001,Jun,2001,Wildfire,0,0,CA,1
6/17/2001,Jun,2001,Wildfire,0,0,CA,1
6/19/2001,Jun,2001,Wildfire,0,0,CA,1
6/23/2001,Jun,2001,Wildfire,0,0,CA,1
6/23/2001,Jun,2001,Wildfire,0,565000,CA,1
6/23/2001,Jun,2001,Wildfire,0,50000,CA,1
6/24/2001,Jun,2001,Wildfire,0,150000,CA,1
6/24/2001,Jun,2001,Wildfire,0,0,CA,1
6/24/2001,Jun,2001,Wildfire,0,25000,CA,1
6/26/2001,Jun,2001,Wildfire,0,0,CA,1
6/26/2001,Jun,2001,Wildfire,0,0,CA,1
6/29/2001,Jun,2001,Wildfire,1,0,CA,1
6/29/2001,Jun,2001,Wildfire,0,0,CA,1
6/30/2001,Jun,2001,Wildfire,0,0,CA,1
7/1/2001,Jul,2001,Wildfire,0,27000,CA,1
7/1/2001,Jul,2001,Wildfire,0,0,CA,1
7/1/2001,Jul,2001,Wildfire,0,0,CA,1
7/1/2001,Jul,2001,Wildfire,0,0,CA,1
7/1/2001,Jul,2001,Wildfire,0,0,CA,1
7/3/2001,Jul,2001,Wildfire,0,0,CA,1
7/7/2001,Jul,2001,Wildfire,0,0,CA,1
7/7/2001,Jul,2001,Wildfire,0,0,CA,1
7/9/2001,Jul,2001,Wildfire,0,0,CA,1
7/11/2001,Jul,2001,Wildfire,0,0,CA,1
7/11/2001,Jul,2001,Wildfire,0,150000,CA,1
7/12/2001,Jul,2001,Wildfire,0,0,CA,1
7/13/2001,Jul,2001,Wildfire,0,350000,CA,1
7/17/2001,Jul,2001,Wildfire,0,0,CA,1
7/24/2001,Jul,2001,Wildfire,0,0,CA,1
7/27/2001,Jul,2001,Wildfire,0,5000000,CA,1
7/30/2001,Jul,2001,Wildfire,0,0,CA,1
8/1/2001,Aug,2001,Wildfire,0,0,CA,1
8/1/2001,Aug,2001,Wildfire,0,0,CA,1
8/7/2001,Aug,2001,Wildfire,0,777800,CA,1
8/10/2001,Aug,2001,Wildfire,0,0,CA,1
8/10/2001,Aug,2001,Wildfire,0,0,CA,1
8/14/2001,Aug,2001,Wildfire,0,0,CA,1
8/17/2001,Aug,2001,Wildfire,0,0,CA,1
8/18/2001,Aug,2001,Wildfire,0,800000,CA,1
8/19/2001,Aug,2001,Wildfire,0,3600000,CA,1
8/20/2001,Aug,2001,Wildfire,0,6060000,CA,1
8/25/2001,Aug,2001,Wildfire,0,4100000,CA,1
8/26/2001,Aug,2001,Wildfire,0,0,CA,1
8/28/2001,Aug,2001,Wildfire,0,0,CA,1
9/1/2001,Sep,2001,Wildfire,0,3500000,CA,1
9/1/2001,Sep,2001,Wildfire,0,0,CA,1
9/4/2001,Sep,2001,Wildfire,0,0,CA,1
9/9/2001,Sep,2001,Wildfire,0,0,CA,1
9/15/2001,Sep,2001,Wildfire,0,0,CA,1
9/16/2001,Sep,2001,Wildfire,0,10000,CA,1
9/23/2001,Sep,2001,Wildfire,0,50000,CA,1
9/24/2001,Sep,2001,Wildfire,0,0,CA,1
9/24/2001,Sep,2001,Wildfire,0,200000,CA,1
9/24/2001,Sep,2001,Wildfire,0,0,CA,1
9/24/2001,Sep,2001,Wildfire,0,0,CA,1
9/25/2001,Sep,2001,Wildfire,0,0,CA,1
9/27/2001,Sep,2001,Wildfire,0,144000,CA,1
10/1/2001,Oct,2001,Wildfire,0,0,CA,1
10/1/2001,Oct,2001,Wildfire,0,0,CA,1
10/9/2001,Oct,2001,Wildfire,0,0,CA,1
10/12/2001,Oct,2001,Wildfire,0,0,CA,1
10/12/2001,Oct,2001,Wildfire,0,0,CA,1
10/12/2001,Oct,2001,Wildfire,0,0,CA,1
10/12/2001,Oct,2001,Wildfire,0,0,CA,1
10/26/2001,Oct,2001,Wildfire,0,0,CA,1
12/8/2001,Dec,2001,Wildfire,0,0,CA,1
12/27/2001,Dec,2001,Wildfire,0,2000000,CA,1
1/11/2002,Jan,2002,Wildfire,0,0,CA,1
1/23/2002,Jan,2002,Wildfire,0,0,CA,1
1/24/2002,Jan,2002,Wildfire,0,0,CA,1
2/9/2002,Feb,2002,Wildfire,0,45000,CA,1
2/9/2002,Feb,2002,Wildfire,0,0,CA,1
2/9/2002,Feb,2002,Wildfire,0,10000,CA,1
2/9/2002,Feb,2002,Wildfire,0,0,CA,1
2/10/2002,Feb,2002,Wildfire,0,1200000,CA,1
2/10/2002,Feb,2002,Wildfire,0,0,CA,1
2/10/2002,Feb,2002,Wildfire,0,0,CA,1
2/10/2002,Feb,2002,Wildfire,0,0,CA,1
2/10/2002,Feb,2002,Wildfire,0,0,CA,1
2/10/2002,Feb,2002,Wildfire,0,0,CA,1
2/10/2002,Feb,2002,Wildfire,0,0,CA,1
3/2/2002,Mar,2002,Wildfire,0,16000000,CA,1
3/17/2002,Mar,2002,Wildfire,0,5000,CA,1
3/21/2002,Mar,2002,Wildfire,0,0,CA,1
4/9/2002,Apr,2002,Wildfire,0,0,CA,1
4/21/2002,Apr,2002,Wildfire,0,50000,CA,1
5/2/2002,May,2002,Wildfire,0,0,CA,1
5/3/2002,May,2002,Wildfire,0,0,CA,1
5/9/2002,May,2002,Wildfire,0,0,CA,1
5/11/2002,May,2002,Wildfire,0,0,CA,1
5/12/2002,May,2002,Wildfire,0,0,CA,1
5/13/2002,May,2002,Wildfire,0,0,CA,1
5/13/2002,May,2002,Wildfire,0,0,CA,1
5/13/2002,May,2002,Wildfire,0,250000,CA,1
5/14/2002,May,2002,Wildfire,0,400000,CA,1
5/14/2002,May,2002,Wildfire,0,0,CA,1
5/14/2002,May,2002,Wildfire,0,0,CA,1
5/14/2002,May,2002,Wildfire,0,0,CA,1
5/14/2002,May,2002,Wildfire,0,0,CA,1
5/14/2002,May,2002,Wildfire,0,0,CA,1
5/14/2002,May,2002,Wildfire,0,0,CA,1
5/21/2002,May,2002,Wildfire,0,0,CA,1
5/31/2002,May,2002,Wildfire,0,0,CA,1
6/1/2002,Jun,2002,Wildfire,0,0,CA,1
6/1/2002,Jun,2002,Wildfire,0,300000,CA,1
6/1/2002,Jun,2002,Wildfire,0,95000,CA,1
6/2/2002,Jun,2002,Wildfire,0,0,CA,1
6/2/2002,Jun,2002,Wildfire,0,0,CA,1
6/3/2002,Jun,2002,Wildfire,0,110000,CA,1
6/3/2002,Jun,2002,Wildfire,0,0,CA,1
6/4/2002,Jun,2002,Wildfire,0,0,CA,1
6/5/2002,Jun,2002,Wildfire,0,0,CA,1
6/9/2002,Jun,2002,Wildfire,0,0,CA,1
6/15/2002,Jun,2002,Wildfire,0,15000,CA,1
6/15/2002,Jun,2002,Wildfire,0,1950000,CA,1
6/16/2002,Jun,2002,Wildfire,0,0,CA,1
6/17/2002,Jun,2002,Wildfire,0,1000000,CA,1
6/17/2002,Jun,2002,Wildfire,0,300000,CA,1
6/17/2002,Jun,2002,Wildfire,0,150000,CA,1
6/18/2002,Jun,2002,Wildfire,0,0,CA,1
6/18/2002,Jun,2002,Wildfire,0,0,CA,1
6/18/2002,Jun,2002,Wildfire,0,0,CA,1
6/18/2002,Jun,2002,Wildfire,0,0,CA,1
6/19/2002,Jun,2002,Wildfire,0,0,CA,1
6/24/2002,Jun,2002,Wildfire,0,300000,CA,1
6/24/2002,Jun,2002,Wildfire,0,0,CA,1
6/24/2002,Jun,2002,Wildfire,0,0,CA,1
6/24/2002,Jun,2002,Wildfire,0,80000,CA,1
6/25/2002,Jun,2002,Wildfire,0,0,CA,1
6/25/2002,Jun,2002,Wildfire,0,0,CA,1
6/26/2002,Jun,2002,Wildfire,0,0,CA,1
6/26/2002,Jun,2002,Wildfire,0,2000000,CA,1
6/28/2002,Jun,2002,Wildfire,0,0,CA,1
6/30/2002,Jun,2002,Wildfire,0,0,CA,1
6/30/2002,Jun,2002,Wildfire,0,0,CA,1
6/30/2002,Jun,2002,Wildfire,0,20000,CA,1
7/1/2002,Jul,2002,Wildfire,0,0,CA,1
7/1/2002,Jul,2002,Wildfire,0,0,CA,1
7/4/2002,Jul,2002,Wildfire,0,0,CA,1
7/6/2002,Jul,2002,Wildfire,0,0,CA,1
7/10/2002,Jul,2002,Wildfire,0,25000,CA,1
7/10/2002,Jul,2002,Wildfire,0,0,CA,1
7/11/2002,Jul,2002,Wildfire,0,0,CA,1
7/13/2002,Jul,2002,Wildfire,0,0,CA,1
7/13/2002,Jul,2002,Wildfire,0,0,CA,1
7/16/2002,Jul,2002,Wildfire,0,0,CA,1
7/17/2002,Jul,2002,Wildfire,0,0,CA,1
7/17/2002,Jul,2002,Wildfire,0,0,CA,1
7/20/2002,Jul,2002,Wildfire,0,0,CA,1
7/21/2002,Jul,2002,Wildfire,0,0,CA,1
7/21/2002,Jul,2002,Wildfire,0,3780000,CA,1
7/22/2002,Jul,2002,Wildfire,0,14300000,CA,1
7/23/2002,Jul,2002,Wildfire,0,55000,CA,1
7/24/2002,Jul,2002,Wildfire,0,0,CA,1
7/24/2002,Jul,2002,Wildfire,0,0,CA,1
7/25/2002,Jul,2002,Wildfire,0,3000,CA,1
7/26/2002,Jul,2002,Wildfire,0,0,CA,1
7/26/2002,Jul,2002,Wildfire,0,0,CA,1
7/28/2002,Jul,2002,Wildfire,0,0,CA,1
7/29/2002,Jul,2002,Wildfire,0,0,CA,1
7/29/2002,Jul,2002,Wildfire,0,0,CA,1
7/29/2002,Jul,2002,Wildfire,0,0,CA,1
8/1/2002,Aug,2002,Wildfire,0,2000000,CA,1
8/1/2002,Aug,2002,Wildfire,0,45700000,CA,1
8/1/2002,Aug,2002,Wildfire,0,10000000,CA,1
8/1/2002,Aug,2002,Wildfire,0,0,CA,1
8/4/2002,Aug,2002,Wildfire,0,0,CA,1
8/4/2002,Aug,2002,Wildfire,0,130000,CA,1
8/6/2002,Aug,2002,Wildfire,0,0,CA,1
8/9/2002,Aug,2002,Wildfire,0,0,CA,1
8/9/2002,Aug,2002,Wildfire,0,0,CA,1
8/11/2002,Aug,2002,Wildfire,0,0,CA,1
8/11/2002,Aug,2002,Wildfire,0,15000,CA,1
8/17/2002,Aug,2002,Wildfire,0,0,CA,1
8/24/2002,Aug,2002,Wildfire,0,290000,CA,1
8/27/2002,Aug,2002,Wildfire,0,0,CA,1
8/29/2002,Aug,2002,Wildfire,1,750000,CA,1
9/1/2002,Sep,2002,Wildfire,0,20000,CA,1
9/1/2002,Sep,2002,Wildfire,0,0,CA,1
9/2/2002,Sep,2002,Wildfire,0,12700000,CA,1
9/4/2002,Sep,2002,Wildfire,0,0,CA,1
9/5/2002,Sep,2002,Wildfire,0,0,CA,1
9/11/2002,Sep,2002,Wildfire,0,0,CA,1
9/16/2002,Sep,2002,Wildfire,0,0,CA,1
9/22/2002,Sep,2002,Wildfire,0,0,CA,1
10/2/2002,Oct,2002,Wildfire,0,15300000,CA,1
10/13/2002,Oct,2002,Wildfire,0,0,CA,1
11/20/2002,Nov,2002,Wildfire,0,0,CA,1
11/26/2002,Nov,2002,Wildfire,0,0,CA,1
11/26/2002,Nov,2002,Wildfire,0,30000,CA,1
11/27/2002,Nov,2002,Wildfire,0,0,CA,1
1/6/2003,Jan,2003,Wildfire,0,22000,CA,1
1/6/2003,Jan,2003,Wildfire,0,75000,CA,1
1/11/2003,Jan,2003,Wildfire,0,0,CA,1
2/1/2003,Feb,2003,Wildfire,0,2500000,CA,1
5/19/2003,May,2003,Wildfire,0,0,CA,1
5/26/2003,May,2003,Wildfire,0,0,CA,1
6/2/2003,Jun,2003,Wildfire,0,0,CA,1
6/6/2003,Jun,2003,Wildfire,0,15000,CA,1
6/13/2003,Jun,2003,Wildfire,0,55000,CA,1
6/15/2003,Jun,2003,Wildfire,0,10000,CA,1
6/15/2003,Jun,2003,Wildfire,0,0,CA,1
6/16/2003,Jun,2003,Wildfire,0,0,CA,1
6/26/2003,Jun,2003,Wildfire,0,0,CA,1
6/26/2003,Jun,2003,Wildfire,0,0,CA,1
6/26/2003,Jun,2003,Wildfire,0,0,CA,1
6/28/2003,Jun,2003,Wildfire,0,800000,CA,1
6/29/2003,Jun,2003,Wildfire,0,0,CA,1
6/29/2003,Jun,2003,Wildfire,0,1590000,CA,1
6/30/2003,Jun,2003,Wildfire,0,0,CA,1
6/30/2003,Jun,2003,Wildfire,0,0,CA,1
6/30/2003,Jun,2003,Wildfire,0,0,CA,1
6/30/2003,Jun,2003,Wildfire,0,0,CA,1
7/1/2003,Jul,2003,Wildfire,0,0,CA,1
7/1/2003,Jul,2003,Wildfire,0,0,CA,1
7/3/2003,Jul,2003,Wildfire,0,0,CA,1
7/3/2003,Jul,2003,Wildfire,0,810000,CA,1
7/4/2003,Jul,2003,Wildfire,0,750000,CA,1
7/5/2003,Jul,2003,Wildfire,0,0,CA,1
7/5/2003,Jul,2003,Wildfire,0,0,CA,1
7/6/2003,Jul,2003,Wildfire,0,0,CA,1
7/6/2003,Jul,2003,Wildfire,0,20000,CA,1
7/7/2003,Jul,2003,Wildfire,0,0,CA,1
7/7/2003,Jul,2003,Wildfire,0,0,CA,1
7/7/2003,Jul,2003,Wildfire,0,0,CA,1
7/8/2003,Jul,2003,Wildfire,0,0,CA,1
7/8/2003,Jul,2003,Wildfire,0,0,CA,1
7/8/2003,Jul,2003,Wildfire,0,0,CA,1
7/8/2003,Jul,2003,Wildfire,0,680000,CA,1
7/12/2003,Jul,2003,Wildfire,0,1280000,CA,1
7/13/2003,Jul,2003,Wildfire,0,0,CA,1
7/14/2003,Jul,2003,Wildfire,0,0,CA,1
7/15/2003,Jul,2003,Wildfire,0,0,CA,1
7/16/2003,Jul,2003,Wildfire,0,0,CA,1
7/16/2003,Jul,2003,Wildfire,0,0,CA,1
7/19/2003,Jul,2003,Wildfire,0,1000000,CA,1
7/20/2003,Jul,2003,Wildfire,0,0,CA,1
7/20/2003,Jul,2003,Wildfire,0,0,CA,1
7/21/2003,Jul,2003,Wildfire,0,0,CA,1
7/23/2003,Jul,2003,Wildfire,0,0,CA,1
7/25/2003,Jul,2003,Wildfire,0,2580000,CA,1
7/26/2003,Jul,2003,Wildfire,0,400000,CA,1
7/27/2003,Jul,2003,Wildfire,0,0,CA,1
7/28/2003,Jul,2003,Wildfire,0,0,CA,1
7/30/2003,Jul,2003,Wildfire,0,0,CA,1
7/30/2003,Jul,2003,Wildfire,0,650000,CA,1
7/31/2003,Jul,2003,Wildfire,0,0,CA,1
8/1/2003,Aug,2003,Wildfire,0,0,CA,1
8/1/2003,Aug,2003,Wildfire,0,20000,CA,1
8/1/2003,Aug,2003,Wildfire,0,22000,CA,1
8/1/2003,Aug,2003,Wildfire,0,0,CA,1
8/1/2003,Aug,2003,Wildfire,0,0,CA,1
8/4/2003,Aug,2003,Wildfire,0,0,CA,1
8/10/2003,Aug,2003,Wildfire,0,0,CA,1
8/14/2003,Aug,2003,Wildfire,0,0,CA,1
8/15/2003,Aug,2003,Wildfire,0,0,CA,1
8/17/2003,Aug,2003,Wildfire,0,0,CA,1
8/18/2003,Aug,2003,Wildfire,0,0,CA,1
8/18/2003,Aug,2003,Wildfire,0,1000000,CA,1
8/20/2003,Aug,2003,Wildfire,0,0,CA,1
8/21/2003,Aug,2003,Wildfire,0,20000,CA,1
8/23/2003,Aug,2003,Wildfire,0,2000,CA,1
8/23/2003,Aug,2003,Wildfire,0,0,CA,1
8/23/2003,Aug,2003,Wildfire,0,0,CA,1
8/25/2003,Aug,2003,Wildfire,0,0,CA,1
8/26/2003,Aug,2003,Wildfire,0,0,CA,1
8/27/2003,Aug,2003,Wildfire,0,0,CA,1
8/28/2003,Aug,2003,Wildfire,0,0,CA,1
9/1/2003,Sep,2003,Wildfire,0,0,CA,1
9/1/2003,Sep,2003,Wildfire,0,0,CA,1
9/1/2003,Sep,2003,Wildfire,0,0,CA,1
9/2/2003,Sep,2003,Wildfire,0,0,CA,1
9/3/2003,Sep,2003,Wildfire,0,0,CA,1
9/3/2003,Sep,2003,Wildfire,0,64000,CA,1
9/3/2003,Sep,2003,Wildfire,0,0,CA,1
9/3/2003,Sep,2003,Wildfire,0,0,CA,1
9/3/2003,Sep,2003,Wildfire,0,0,CA,1
9/3/2003,Sep,2003,Wildfire,0,50000,CA,1
9/3/2003,Sep,2003,Wildfire,0,0,CA,1
9/5/2003,Sep,2003,Wildfire,0,0,CA,1
9/5/2003,Sep,2003,Wildfire,0,824000,CA,1
9/12/2003,Sep,2003,Wildfire,0,200000,CA,1
9/12/2003,Sep,2003,Wildfire,0,0,CA,1
9/15/2003,Sep,2003,Wildfire,0,0,CA,1
9/17/2003,Sep,2003,Wildfire,0,460560,CA,1
9/21/2003,Sep,2003,Wildfire,0,0,CA,1
9/23/2003,Sep,2003,Wildfire,0,0,CA,1
10/1/2003,Oct,2003,Wildfire,0,0,CA,1
10/1/2003,Oct,2003,Wildfire,0,150000,CA,1
10/1/2003,Oct,2003,Wildfire,0,100000,CA,1
10/1/2003,Oct,2003,Wildfire,0,1540000,CA,1
10/1/2003,Oct,2003,Wildfire,0,806770,CA,1
10/1/2003,Oct,2003,Wildfire,0,2900000,CA,1
10/1/2003,Oct,2003,Wildfire,0,68000,CA,1
10/1/2003,Oct,2003,Wildfire,0,0,CA,1
10/12/2003,Oct,2003,Wildfire,0,0,CA,1
10/21/2003,Oct,2003,Wildfire,0,0,CA,1
10/21/2003,Oct,2003,Wildfire,0,0,CA,1
10/21/2003,Oct,2003,Wildfire,0,0,CA,1
10/21/2003,Oct,2003,Wildfire,0,50000000,CA,1
10/23/2003,Oct,2003,Wildfire,0,2500000,CA,1
10/24/2003,Oct,2003,Wildfire,0,0,CA,1
10/24/2003,Oct,2003,Wildfire,0,0,CA,1
10/25/2003,Oct,2003,Wildfire,4,0,CA,1
10/25/2003,Oct,2003,Wildfire,0,696400000,CA,1
10/25/2003,Oct,2003,Wildfire,14,0,CA,1
10/26/2003,Oct,2003,Wildfire,2,1040000000,CA,1
10/26/2003,Oct,2003,Wildfire,0,55220000,CA,1
10/26/2003,Oct,2003,Wildfire,0,6000000,CA,1
10/26/2003,Oct,2003,Wildfire,0,500000,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,16960000,CA,1
11/1/2003,Nov,2003,Wildfire,0,21500000,CA,1
11/1/2003,Nov,2003,Wildfire,2,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,278600000,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
3/25/2004,Mar,2004,Wildfire,0,0,CA,1
4/25/2004,Apr,2004,Wildfire,0,25000,CA,1
5/2/2004,May,2004,Wildfire,0,1920000,CA,1
5/2/2004,May,2004,Wildfire,0,0,CA,1
5/2/2004,May,2004,Wildfire,0,4470000,CA,1
5/3/2004,May,2004,Wildfire,0,20000,CA,1
5/3/2004,May,2004,Wildfire,0,3600000,CA,1
5/12/2004,May,2004,Wildfire,0,0,CA,1
6/5/2004,Jun,2004,Wildfire,0,0,CA,1
6/6/2004,Jun,2004,Wildfire,0,0,CA,1
6/8/2004,Jun,2004,Wildfire,0,0,CA,1
6/15/2004,Jun,2004,Wildfire,0,0,CA,1
6/16/2004,Jun,2004,Wildfire,0,0,CA,1
6/17/2004,Jun,2004,Wildfire,0,0,CA,1
6/18/2004,Jun,2004,Wildfire,0,0,CA,1
6/25/2004,Jun,2004,Wildfire,0,0,CA,1
6/26/2004,Jun,2004,Wildfire,0,0,CA,1
6/27/2004,Jun,2004,Wildfire,0,0,CA,1
6/30/2004,Jun,2004,Wildfire,0,0,CA,1
7/1/2004,Jul,2004,Wildfire,0,0,CA,1
7/1/2004,Jul,2004,Wildfire,0,0,CA,1
7/11/2004,Jul,2004,Wildfire,0,0,CA,1
7/11/2004,Jul,2004,Wildfire,0,0,CA,1
7/12/2004,Jul,2004,Wildfire,0,80000,CA,1
7/12/2004,Jul,2004,Wildfire,0,0,CA,1
7/12/2004,Jul,2004,Wildfire,0,0,CA,1
7/13/2004,Jul,2004,Wildfire,0,0,CA,1
7/13/2004,Jul,2004,Wildfire,0,520000,CA,1
7/14/2004,Jul,2004,Wildfire,0,25000,CA,1
7/17/2004,Jul,2004,Wildfire,0,0,CA,1
7/17/2004,Jul,2004,Wildfire,0,0,CA,1
7/17/2004,Jul,2004,Wildfire,0,0,CA,1
7/20/2004,Jul,2004,Wildfire,0,163500,CA,1
7/20/2004,Jul,2004,Wildfire,0,0,CA,1
7/21/2004,Jul,2004,Wildfire,0,0,CA,1
7/21/2004,Jul,2004,Wildfire,0,0,CA,1
7/22/2004,Jul,2004,Wildfire,0,0,CA,1
8/1/2004,Aug,2004,Wildfire,0,0,CA,1
8/6/2004,Aug,2004,Wildfire,0,0,CA,1
8/9/2004,Aug,2004,Wildfire,0,0,CA,1
8/10/2004,Aug,2004,Wildfire,0,0,CA,1
8/13/2004,Aug,2004,Wildfire,0,0,CA,1
8/13/2004,Aug,2004,Wildfire,0,0,CA,1
8/13/2004,Aug,2004,Wildfire,0,0,CA,1
8/13/2004,Aug,2004,Wildfire,0,0,CA,1
8/14/2004,Aug,2004,Wildfire,0,0,CA,1
8/14/2004,Aug,2004,Wildfire,0,0,CA,1
8/29/2004,Aug,2004,Wildfire,0,0,CA,1
9/1/2004,Sep,2004,Wildfire,0,0,CA,1
9/2/2004,Sep,2004,Wildfire,0,0,CA,1
9/3/2004,Sep,2004,Wildfire,0,35000,CA,1
9/3/2004,Sep,2004,Wildfire,0,0,CA,1
9/6/2004,Sep,2004,Wildfire,0,250000,CA,1
9/6/2004,Sep,2004,Wildfire,0,0,CA,1
9/6/2004,Sep,2004,Wildfire,0,0,CA,1
9/7/2004,Sep,2004,Wildfire,0,0,CA,1
9/8/2004,Sep,2004,Wildfire,0,1000,CA,1
9/11/2004,Sep,2004,Wildfire,0,0,CA,1
9/11/2004,Sep,2004,Wildfire,0,0,CA,1
9/12/2004,Sep,2004,Wildfire,0,0,CA,1
9/13/2004,Sep,2004,Wildfire,0,0,CA,1
9/22/2004,Sep,2004,Wildfire,0,10000,CA,1
12/16/2004,Dec,2004,Wildfire,0,0,CA,1
6/2/2005,Jun,2005,Wildfire,0,0,CA,1
6/5/2005,Jun,2005,Wildfire,0,0,CA,1
6/22/2005,Jun,2005,Wildfire,0,0,CA,1
6/22/2005,Jun,2005,Wildfire,0,0,CA,1
7/5/2005,Jul,2005,Wildfire,0,1000000,CA,1
7/19/2005,Jul,2005,Wildfire,0,0,CA,1
7/22/2005,Jul,2005,Wildfire,0,0,CA,1
7/24/2005,Jul,2005,Wildfire,0,0,CA,1
7/25/2005,Jul,2005,Wildfire,0,0,CA,1
7/26/2005,Jul,2005,Wildfire,0,0,CA,1
7/26/2005,Jul,2005,Wildfire,0,0,CA,1
7/27/2005,Jul,2005,Wildfire,0,0,CA,1
8/1/2005,Aug,2005,Wildfire,0,0,CA,1
8/1/2005,Aug,2005,Wildfire,0,0,CA,1
8/7/2005,Aug,2005,Wildfire,0,0,CA,1
8/7/2005,Aug,2005,Wildfire,0,0,CA,1
8/14/2005,Aug,2005,Wildfire,0,0,CA,1
8/21/2005,Aug,2005,Wildfire,0,0,CA,1
8/26/2005,Aug,2005,Wildfire,0,0,CA,1
8/27/2005,Aug,2005,Wildfire,0,0,CA,1
9/1/2005,Sep,2005,Wildfire,0,0,CA,1
9/1/2005,Sep,2005,Wildfire,0,0,CA,1
9/1/2005,Sep,2005,Wildfire,0,0,CA,1
9/5/2005,Sep,2005,Wildfire,0,0,CA,1
9/6/2005,Sep,2005,Wildfire,0,350000,CA,1
9/6/2005,Sep,2005,Wildfire,0,4400000,CA,1
9/12/2005,Sep,2005,Wildfire,0,0,CA,1
9/20/2005,Sep,2005,Wildfire,0,0,CA,1
9/20/2005,Sep,2005,Wildfire,0,0,CA,1
9/20/2005,Sep,2005,Wildfire,0,0,CA,1
9/20/2005,Sep,2005,Wildfire,0,0,CA,1
9/25/2005,Sep,2005,Wildfire,0,0,CA,1
9/28/2005,Sep,2005,Wildfire,0,0,CA,1
10/1/2005,Oct,2005,Wildfire,0,868500,CA,1
11/18/2005,Nov,2005,Wildfire,0,0,CA,1
1/23/2006,Jan,2006,Wildfire,0,0,CA,1
2/6/2006,Feb,2006,Wildfire,0,0,CA,1
5/14/2006,May,2006,Wildfire,0,0,CA,1
5/26/2006,May,2006,Wildfire,0,0,CA,1
5/30/2006,May,2006,Wildfire,0,0,CA,1
6/4/2006,Jun,2006,Wildfire,0,0,CA,1
6/9/2006,Jun,2006,Wildfire,0,0,CA,1
6/19/2006,Jun,2006,Wildfire,0,0,CA,1
6/27/2006,Jun,2006,Wildfire,0,0,CA,1
6/28/2006,Jun,2006,Wildfire,0,0,CA,1
7/1/2006,Jul,2006,Wildfire,0,0,CA,1
7/7/2006,Jul,2006,Wildfire,0,0,CA,1
7/9/2006,Jul,2006,Wildfire,0,0,CA,1
7/9/2006,Jul,2006,Wildfire,1,0,CA,1
7/9/2006,Jul,2006,Wildfire,0,11700000,CA,1
7/9/2006,Jul,2006,Wildfire,0,0,CA,1
7/9/2006,Jul,2006,Wildfire,0,0,CA,1
7/12/2006,Jul,2006,Wildfire,0,0,CA,1
7/19/2006,Jul,2006,Wildfire,0,0,CA,1
7/19/2006,Jul,2006,Wildfire,0,0,CA,1
7/20/2006,Jul,2006,Wildfire,0,0,CA,1
7/20/2006,Jul,2006,Wildfire,0,0,CA,1
7/20/2006,Jul,2006,Wildfire,0,0,CA,1
7/21/2006,Jul,2006,Wildfire,0,0,CA,1
7/21/2006,Jul,2006,Wildfire,0,0,CA,1
7/22/2006,Jul,2006,Wildfire,0,0,CA,1
7/22/2006,Jul,2006,Wildfire,0,100000,CA,1
7/22/2006,Jul,2006,Wildfire,0,0,CA,1
7/22/2006,Jul,2006,Wildfire,0,0,CA,1
7/23/2006,Jul,2006,Wildfire,0,0,CA,1
7/23/2006,Jul,2006,Wildfire,0,0,CA,1
7/23/2006,Jul,2006,Wildfire,0,0,CA,1
7/23/2006,Jul,2006,Wildfire,0,4500000,CA,1
7/23/2006,Jul,2006,Wildfire,0,4900000,CA,1
