,Date,Average Temperature (C),State,Country,year,Average Temperature (F)
173199,1986-01-01 00:12:00,0,Illinois,United States,1986,32
173200,1987-01-01 00:01:00,-2,Illinois,United States,1987,27
173201,1987-01-01 00:02:00,2,Illinois,United States,1987,36
173202,1987-01-01 00:03:00,7,Illinois,United States,1987,44
173203,1987-01-01 00:04:00,12,Illinois,United States,1987,53
173204,1987-01-01 00:05:00,20,Illinois,United States,1987,68
173205,1987-01-01 00:06:00,23,Illinois,United States,1987,75
173206,1987-01-01 00:07:00,25,Illinois,United States,1987,77
173207,1987-01-01 00:08:00,23,Illinois,United States,1987,75
173208,1987-01-01 00:09:00,19,Illinois,United States,1987,67
173209,1987-01-01 00:10:00,9,Illinois,United States,1987,49
173210,1987-01-01 00:11:00,7,Illinois,United States,1987,46
173211,1987-01-01 00:12:00,1,Illinois,United States,1987,34
173212,1988-01-01 00:01:00,-4,Illinois,United States,1988,23
173213,1988-01-01 00:02:00,-3,Illinois,United States,1988,26
173214,1988-01-01 00:03:00,5,Illinois,United States,1988,41
173215,1988-01-01 00:04:00,11,Illinois,United States,1988,52
173216,1988-01-01 00:05:00,18,Illinois,United States,1988,65
173217,1988-01-01 00:06:00,23,Illinois,United States,1988,74
173218,1988-01-01 00:07:00,25,Illinois,United States,1988,78
173219,1988-01-01 00:08:00,25,Illinois,United States,1988,78
173220,1988-01-01 00:09:00,20,Illinois,United States,1988,68
173221,1988-01-01 00:10:00,9,Illinois,United States,1988,49
173222,1988-01-01 00:11:00,6,Illinois,United States,1988,43
173223,1988-01-01 00:12:00,0,Illinois,United States,1988,31
173224,1989-01-01 00:01:00,1,Illinois,United States,1989,35
173225,1989-01-01 00:02:00,-5,Illinois,United States,1989,22
173226,1989-01-01 00:03:00,4,Illinois,United States,1989,40
173227,1989-01-01 00:04:00,10,Illinois,United States,1989,51
173228,1989-01-01 00:05:00,15,Illinois,United States,1989,60
173229,1989-01-01 00:06:00,21,Illinois,United States,1989,70
173230,1989-01-01 00:07:00,24,Illinois,United States,1989,76
173231,1989-01-01 00:08:00,23,Illinois,United States,1989,73
173232,1989-01-01 00:09:00,17,Illinois,United States,1989,63
173233,1989-01-01 00:10:00,13,Illinois,United States,1989,56
173234,1989-01-01 00:11:00,5,Illinois,United States,1989,41
173235,1989-01-01 00:12:00,-7,Illinois,United States,1989,18
173236,1990-01-01 00:01:00,2,Illinois,United States,1990,36
173237,1990-01-01 00:02:00,2,Illinois,United States,1990,35
173238,1990-01-01 00:03:00,7,Illinois,United States,1990,45
173239,1990-01-01 00:04:00,10,Illinois,United States,1990,51
173240,1990-01-01 00:05:00,15,Illinois,United States,1990,59
173241,1990-01-01 00:06:00,22,Illinois,United States,1990,72
173242,1990-01-01 00:07:00,23,Illinois,United States,1990,74
173243,1990-01-01 00:08:00,22,Illinois,United States,1990,73
173244,1990-01-01 00:09:00,20,Illinois,United States,1990,68
173245,1990-01-01 00:10:00,11,Illinois,United States,1990,53
173246,1990-01-01 00:11:00,8,Illinois,United States,1990,47
173247,1990-01-01 00:12:00,0,Illinois,United States,1990,30
173248,1991-01-01 00:01:00,-4,Illinois,United States,1991,23
173249,1991-01-01 00:02:00,1,Illinois,United States,1991,34
173250,1991-01-01 00:03:00,6,Illinois,United States,1991,44
173251,1991-01-01 00:04:00,13,Illinois,United States,1991,56
173252,1991-01-01 00:05:00,20,Illinois,United States,1991,68
173253,1991-01-01 00:06:00,24,Illinois,United States,1991,75
173254,1991-01-01 00:07:00,24,Illinois,United States,1991,76
173255,1991-01-01 00:08:00,24,Illinois,United States,1991,75
173256,1991-01-01 00:09:00,19,Illinois,United States,1991,67
173257,1991-01-01 00:10:00,13,Illinois,United States,1991,56
173258,1991-01-01 00:11:00,3,Illinois,United States,1991,38
173259,1991-01-01 00:12:00,1,Illinois,United States,1991,33
173260,1992-01-01 00:01:00,0,Illinois,United States,1992,31
173261,1992-01-01 00:02:00,3,Illinois,United States,1992,37
173262,1992-01-01 00:03:00,6,Illinois,United States,1992,43
173263,1992-01-01 00:04:00,10,Illinois,United States,1992,51
173264,1992-01-01 00:05:00,16,Illinois,United States,1992,61
173265,1992-01-01 00:06:00,20,Illinois,United States,1992,69
173266,1992-01-01 00:07:00,23,Illinois,United States,1992,73
173267,1992-01-01 00:08:00,20,Illinois,United States,1992,69
173268,1992-01-01 00:09:00,18,Illinois,United States,1992,65
173269,1992-01-01 00:10:00,12,Illinois,United States,1992,54
173270,1992-01-01 00:11:00,5,Illinois,United States,1992,41
173271,1992-01-01 00:12:00,0,Illinois,United States,1992,31
173272,1993-01-01 00:01:00,-2,Illinois,United States,1993,28
173273,1993-01-01 00:02:00,-2,Illinois,United States,1993,27
173274,1993-01-01 00:03:00,3,Illinois,United States,1993,37
173275,1993-01-01 00:04:00,9,Illinois,United States,1993,49
173276,1993-01-01 00:05:00,17,Illinois,United States,1993,63
173277,1993-01-01 00:06:00,21,Illinois,United States,1993,70
173278,1993-01-01 00:07:00,25,Illinois,United States,1993,77
173279,1993-01-01 00:08:00,24,Illinois,United States,1993,75
173280,1993-01-01 00:09:00,16,Illinois,United States,1993,62
173281,1993-01-01 00:10:00,11,Illinois,United States,1993,52
173282,1993-01-01 00:11:00,4,Illinois,United States,1993,40
173283,1993-01-01 00:12:00,0,Illinois,United States,1993,31
173284,1994-01-01 00:01:00,-6,Illinois,United States,1994,20
173285,1994-01-01 00:02:00,-2,Illinois,United States,1994,27
173286,1994-01-01 00:03:00,5,Illinois,United States,1994,41
173287,1994-01-01 00:04:00,11,Illinois,United States,1994,53
173288,1994-01-01 00:05:00,16,Illinois,United States,1994,61
173289,1994-01-01 00:06:00,23,Illinois,United States,1994,74
173290,1994-01-01 00:07:00,23,Illinois,United States,1994,74
173291,1994-01-01 00:08:00,22,Illinois,United States,1994,71
173292,1994-01-01 00:09:00,18,Illinois,United States,1994,66
173293,1994-01-01 00:10:00,13,Illinois,United States,1994,56
173294,1994-01-01 00:11:00,8,Illinois,United States,1994,46
173295,1994-01-01 00:12:00,2,Illinois,United States,1994,36
173296,1995-01-01 00:01:00,-3,Illinois,United States,1995,26
173297,1995-01-01 00:02:00,-1,Illinois,United States,1995,30
173298,1995-01-01 00:03:00,6,Illinois,United States,1995,43
173299,1995-01-01 00:04:00,10,Illinois,United States,1995,50
173300,1995-01-01 00:05:00,15,Illinois,United States,1995,60
173301,1995-01-01 00:06:00,22,Illinois,United States,1995,72
173302,1995-01-01 00:07:00,25,Illinois,United States,1995,77
173303,1995-01-01 00:08:00,26,Illinois,United States,1995,79
173304,1995-01-01 00:09:00,17,Illinois,United States,1995,64
173305,1995-01-01 00:10:00,13,Illinois,United States,1995,55
173306,1995-01-01 00:11:00,2,Illinois,United States,1995,36
173307,1995-01-01 00:12:00,-1,Illinois,United States,1995,28
173308,1996-01-01 00:01:00,-4,Illinois,United States,1996,24
173309,1996-01-01 00:02:00,0,Illinois,United States,1996,30
173310,1996-01-01 00:03:00,1,Illinois,United States,1996,34
173311,1996-01-01 00:04:00,9,Illinois,United States,1996,49
173312,1996-01-01 00:05:00,16,Illinois,United States,1996,62
173313,1996-01-01 00:06:00,22,Illinois,United States,1996,72
173314,1996-01-01 00:07:00,23,Illinois,United States,1996,73
173315,1996-01-01 00:08:00,23,Illinois,United States,1996,74
173316,1996-01-01 00:09:00,18,Illinois,United States,1996,65
173317,1996-01-01 00:10:00,12,Illinois,United States,1996,55
173318,1996-01-01 00:11:00,2,Illinois,United States,1996,35
173319,1996-01-01 00:12:00,0,Illinois,United States,1996,30
173320,1997-01-01 00:01:00,-5,Illinois,United States,1997,22
173321,1997-01-01 00:02:00,1,Illinois,United States,1997,33
173322,1997-01-01 00:03:00,6,Illinois,United States,1997,43
173323,1997-01-01 00:04:00,8,Illinois,United States,1997,48
173324,1997-01-01 00:05:00,14,Illinois,United States,1997,58
173325,1997-01-01 00:06:00,21,Illinois,United States,1997,71
173326,1997-01-01 00:07:00,24,Illinois,United States,1997,76
173327,1997-01-01 00:08:00,22,Illinois,United States,1997,72
173328,1997-01-01 00:09:00,19,Illinois,United States,1997,67
173329,1997-01-01 00:10:00,12,Illinois,United States,1997,55
173330,1997-01-01 00:11:00,4,Illinois,United States,1997,39
173331,1997-01-01 00:12:00,0,Illinois,United States,1997,32
173332,1998-01-01 00:01:00,0,Illinois,United States,1998,32
173333,1998-01-01 00:02:00,4,Illinois,United States,1998,40
173334,1998-01-01 00:03:00,4,Illinois,United States,1998,40
173335,1998-01-01 00:04:00,11,Illinois,United States,1998,52
173336,1998-01-01 00:05:00,20,Illinois,United States,1998,68
173337,1998-01-01 00:06:00,22,Illinois,United States,1998,72
173338,1998-01-01 00:07:00,24,Illinois,United States,1998,76
173339,1998-01-01 00:08:00,24,Illinois,United States,1998,75
173340,1998-01-01 00:09:00,22,Illinois,United States,1998,71
173341,1998-01-01 00:10:00,13,Illinois,United States,1998,57
173342,1998-01-01 00:11:00,7,Illinois,United States,1998,46
173343,1998-01-01 00:12:00,2,Illinois,United States,1998,35
173344,1999-01-01 00:01:00,-3,Illinois,United States,1999,25
173345,1999-01-01 00:02:00,3,Illinois,United States,1999,37
173346,1999-01-01 00:03:00,3,Illinois,United States,1999,38
173347,1999-01-01 00:04:00,12,Illinois,United States,1999,54
173348,1999-01-01 00:05:00,18,Illinois,United States,1999,64
173349,1999-01-01 00:06:00,22,Illinois,United States,1999,72
173350,1999-01-01 00:07:00,26,Illinois,United States,1999,79
173351,1999-01-01 00:08:00,22,Illinois,United States,1999,73
173352,1999-01-01 00:09:00,19,Illinois,United States,1999,66
173353,1999-01-01 00:10:00,12,Illinois,United States,1999,55
173354,1999-01-01 00:11:00,9,Illinois,United States,1999,49
173355,1999-01-01 00:12:00,0,Illinois,United States,1999,33
173356,2000-01-01 00:01:00,-2,Illinois,United States,2000,27
173357,2000-01-01 00:02:00,3,Illinois,United States,2000,37
173358,2000-01-01 00:03:00,8,Illinois,United States,2000,46
173359,2000-01-01 00:04:00,11,Illinois,United States,2000,51
173360,2000-01-01 00:05:00,18,Illinois,United States,2000,65
173361,2000-01-01 00:06:00,21,Illinois,United States,2000,71
173362,2000-01-01 00:07:00,23,Illinois,United States,2000,74
173363,2000-01-01 00:08:00,24,Illinois,United States,2000,75
173364,2000-01-01 00:09:00,19,Illinois,United States,2000,67
173365,2000-01-01 00:10:00,14,Illinois,United States,2000,58
173366,2000-01-01 00:11:00,4,Illinois,United States,2000,39
173367,2000-01-01 00:12:00,-7,Illinois,United States,2000,18
173368,2001-01-01 00:01:00,-3,Illinois,United States,2001,26
173369,2001-01-01 00:02:00,0,Illinois,United States,2001,31
173370,2001-01-01 00:03:00,3,Illinois,United States,2001,37
173371,2001-01-01 00:04:00,14,Illinois,United States,2001,57
173372,2001-01-01 00:05:00,18,Illinois,United States,2001,65
173373,2001-01-01 00:06:00,21,Illinois,United States,2001,70
173374,2001-01-01 00:07:00,24,Illinois,United States,2001,76
173375,2001-01-01 00:08:00,24,Illinois,United States,2001,75
173376,2001-01-01 00:09:00,18,Illinois,United States,2001,65
173377,2001-01-01 00:10:00,12,Illinois,United States,2001,54
173378,2001-01-01 00:11:00,10,Illinois,United States,2001,50
173379,2001-01-01 00:12:00,2,Illinois,United States,2001,36
173380,2002-01-01 00:01:00,1,Illinois,United States,2002,34
173381,2002-01-01 00:02:00,1,Illinois,United States,2002,34
173382,2002-01-01 00:03:00,3,Illinois,United States,2002,37
173383,2002-01-01 00:04:00,12,Illinois,United States,2002,53
173384,2002-01-01 00:05:00,15,Illinois,United States,2002,59
173385,2002-01-01 00:06:00,23,Illinois,United States,2002,74
173386,2002-01-01 00:07:00,26,Illinois,United States,2002,79
173387,2002-01-01 00:08:00,24,Illinois,United States,2002,75
173388,2002-01-01 00:09:00,21,Illinois,United States,2002,70
173389,2002-01-01 00:10:00,11,Illinois,United States,2002,52
173390,2002-01-01 00:11:00,4,Illinois,United States,2002,40
173391,2002-01-01 00:12:00,0,Illinois,United States,2002,32
173392,2003-01-01 00:01:00,-4,Illinois,United States,2003,23
173393,2003-01-01 00:02:00,-2,Illinois,United States,2003,26
173394,2003-01-01 00:03:00,5,Illinois,United States,2003,41
173395,2003-01-01 00:04:00,12,Illinois,United States,2003,53
173396,2003-01-01 00:05:00,16,Illinois,United States,2003,61
173397,2003-01-01 00:06:00,20,Illinois,United States,2003,68
173398,2003-01-01 00:07:00,24,Illinois,United States,2003,75
173399,2003-01-01 00:08:00,24,Illinois,United States,2003,76
173400,2003-01-01 00:09:00,18,Illinois,United States,2003,64
173401,2003-01-01 00:10:00,12,Illinois,United States,2003,54
173402,2003-01-01 00:11:00,7,Illinois,United States,2003,45
173403,2003-01-01 00:12:00,1,Illinois,United States,2003,34
173404,2004-01-01 00:01:00,-3,Illinois,United States,2004,25
173405,2004-01-01 00:02:00,0,Illinois,United States,2004,30
173406,2004-01-01 00:03:00,7,Illinois,United States,2004,45
173407,2004-01-01 00:04:00,12,Illinois,United States,2004,54
173408,2004-01-01 00:05:00,18,Illinois,United States,2004,66
173409,2004-01-01 00:06:00,21,Illinois,United States,2004,70
173410,2004-01-01 00:07:00,23,Illinois,United States,2004,73
173411,2004-01-01 00:08:00,20,Illinois,United States,2004,69
173412,2004-01-01 00:09:00,20,Illinois,United States,2004,68
173413,2004-01-01 00:10:00,13,Illinois,United States,2004,55
173414,2004-01-01 00:11:00,7,Illinois,United States,2004,46
173415,2004-01-01 00:12:00,0,Illinois,United States,2004,31
173416,2005-01-01 00:01:00,-1,Illinois,United States,2005,29
173417,2005-01-01 00:02:00,2,Illinois,United States,2005,36
173418,2005-01-01 00:03:00,4,Illinois,United States,2005,39
173419,2005-01-01 00:04:00,13,Illinois,United States,2005,55
173420,2005-01-01 00:05:00,16,Illinois,United States,2005,61
173421,2005-01-01 00:06:00,24,Illinois,United States,2005,75
173422,2005-01-01 00:07:00,25,Illinois,United States,2005,77
173423,2005-01-01 00:08:00,24,Illinois,United States,2005,76
173424,2005-01-01 00:09:00,21,Illinois,United States,2005,71
173425,2005-01-01 00:10:00,13,Illinois,United States,2005,56
173426,2005-01-01 00:11:00,7,Illinois,United States,2005,45
173427,2005-01-01 00:12:00,-2,Illinois,United States,2005,26
173428,2006-01-01 00:01:00,3,Illinois,United States,2006,38
173429,2006-01-01 00:02:00,0,Illinois,United States,2006,31
173430,2006-01-01 00:03:00,5,Illinois,United States,2006,42
173431,2006-01-01 00:04:00,14,Illinois,United States,2006,57
173432,2006-01-01 00:05:00,17,Illinois,United States,2006,62
173433,2006-01-01 00:06:00,22,Illinois,United States,2006,72
173434,2006-01-01 00:07:00,25,Illinois,United States,2006,78
173435,2006-01-01 00:08:00,24,Illinois,United States,2006,75
173436,2006-01-01 00:09:00,18,Illinois,United States,2006,64
173437,2006-01-01 00:10:00,11,Illinois,United States,2006,51
173438,2006-01-01 00:11:00,7,Illinois,United States,2006,45
173439,2006-01-01 00:12:00,2,Illinois,United States,2006,36
173440,2007-01-01 00:01:00,0,Illinois,United States,2007,30
173441,2007-01-01 00:02:00,-5,Illinois,United States,2007,22
173442,2007-01-01 00:03:00,9,Illinois,United States,2007,48
173443,2007-01-01 00:04:00,10,Illinois,United States,2007,50
173444,2007-01-01 00:05:00,20,Illinois,United States,2007,68
173445,2007-01-01 00:06:00,22,Illinois,United States,2007,73
173446,2007-01-01 00:07:00,23,Illinois,United States,2007,74
173447,2007-01-01 00:08:00,26,Illinois,United States,2007,79
173448,2007-01-01 00:09:00,21,Illinois,United States,2007,70
173449,2007-01-01 00:10:00,15,Illinois,United States,2007,60
173450,2007-01-01 00:11:00,6,Illinois,United States,2007,42
173451,2007-01-01 00:12:00,0,Illinois,United States,2007,30
173452,2008-01-01 00:01:00,-2,Illinois,United States,2008,27
173453,2008-01-01 00:02:00,-3,Illinois,United States,2008,26
173454,2008-01-01 00:03:00,4,Illinois,United States,2008,39
173455,2008-01-01 00:04:00,11,Illinois,United States,2008,51
173456,2008-01-01 00:05:00,15,Illinois,United States,2008,59
173457,2008-01-01 00:06:00,23,Illinois,United States,2008,73
173458,2008-01-01 00:07:00,24,Illinois,United States,2008,75
173459,2008-01-01 00:08:00,22,Illinois,United States,2008,72
173460,2008-01-01 00:09:00,19,Illinois,United States,2008,67
173461,2008-01-01 00:10:00,12,Illinois,United States,2008,54
173462,2008-01-01 00:11:00,5,Illinois,United States,2008,41
173463,2008-01-01 00:12:00,-2,Illinois,United States,2008,27
173464,2009-01-01 00:01:00,-6,Illinois,United States,2009,21
173465,2009-01-01 00:02:00,0,Illinois,United States,2009,32
173466,2009-01-01 00:03:00,6,Illinois,United States,2009,43
173467,2009-01-01 00:04:00,10,Illinois,United States,2009,51
173468,2009-01-01 00:05:00,17,Illinois,United States,2009,63
173469,2009-01-01 00:06:00,22,Illinois,United States,2009,73
173470,2009-01-01 00:07:00,21,Illinois,United States,2009,71
173471,2009-01-01 00:08:00,22,Illinois,United States,2009,71
173472,2009-01-01 00:09:00,19,Illinois,United States,2009,66
173473,2009-01-01 00:10:00,10,Illinois,United States,2009,50
173474,2009-01-01 00:11:00,8,Illinois,United States,2009,47
173475,2009-01-01 00:12:00,-1,Illinois,United States,2009,29
173476,2010-01-01 00:01:00,-5,Illinois,United States,2010,22
173477,2010-01-01 00:02:00,-3,Illinois,United States,2010,26
173478,2010-01-01 00:03:00,6,Illinois,United States,2010,44
173479,2010-01-01 00:04:00,14,Illinois,United States,2010,58
173480,2010-01-01 00:05:00,18,Illinois,United States,2010,64
173481,2010-01-01 00:06:00,24,Illinois,United States,2010,75
173482,2010-01-01 00:07:00,25,Illinois,United States,2010,78
173483,2010-01-01 00:08:00,25,Illinois,United States,2010,77
173484,2010-01-01 00:09:00,19,Illinois,United States,2010,67
173485,2010-01-01 00:10:00,13,Illinois,United States,2010,57
173486,2010-01-01 00:11:00,6,Illinois,United States,2010,44
173487,2010-01-01 00:12:00,-3,Illinois,United States,2010,24
173488,2011-01-01 00:01:00,-4,Illinois,United States,2011,23
173489,2011-01-01 00:02:00,0,Illinois,United States,2011,30
173490,2011-01-01 00:03:00,5,Illinois,United States,2011,41
173491,2011-01-01 00:04:00,11,Illinois,United States,2011,53
173492,2011-01-01 00:05:00,17,Illinois,United States,2011,62
173493,2011-01-01 00:06:00,23,Illinois,United States,2011,73
173494,2011-01-01 00:07:00,27,Illinois,United States,2011,80
173495,2011-01-01 00:08:00,24,Illinois,United States,2011,75
173496,2011-01-01 00:09:00,18,Illinois,United States,2011,64
173497,2011-01-01 00:10:00,13,Illinois,United States,2011,55
173498,2011-01-01 00:11:00,8,Illinois,United States,2011,46
173499,2011-01-01 00:12:00,2,Illinois,United States,2011,36
173500,2012-01-01 00:01:00,0,Illinois,United States,2012,32
173501,2012-01-01 00:02:00,2,Illinois,United States,2012,36
173502,2012-01-01 00:03:00,13,Illinois,United States,2012,55
173503,2012-01-01 00:04:00,12,Illinois,United States,2012,54
173504,2012-01-01 00:05:00,20,Illinois,United States,2012,68
173505,2012-01-01 00:06:00,22,Illinois,United States,2012,73
173506,2012-01-01 00:07:00,28,Illinois,United States,2012,82
173507,2012-01-01 00:08:00,23,Illinois,United States,2012,74
173508,2012-01-01 00:09:00,18,Illinois,United States,2012,65
173509,2012-01-01 00:10:00,11,Illinois,United States,2012,53
173510,2012-01-01 00:11:00,5,Illinois,United States,2012,41
173511,2012-01-01 00:12:00,2,Illinois,United States,2012,37
173512,2013-01-01 00:01:00,-1,Illinois,United States,2013,29
173513,2013-01-01 00:02:00,-1,Illinois,United States,2013,30
173514,2013-01-01 00:03:00,1,Illinois,United States,2013,34
173515,2013-01-01 00:04:00,10,Illinois,United States,2013,50
173516,2013-01-01 00:05:00,18,Illinois,United States,2013,64
173517,2013-01-01 00:06:00,22,Illinois,United States,2013,72
173518,2013-01-01 00:07:00,23,Illinois,United States,2013,74
173519,2013-01-01 00:08:00,23,Illinois,United States,2013,73
173520,2013-01-01 00:09:00,21,Illinois,United States,2013,69
